0, 0
0.02, 0.00019998
0.04, 0.00079968
0.06, 0.00179838
0.08, 0.00319489
0.1, 0.00498752
0.12, 0.00717414
0.14, 0.00975214
0.16, 0.0127184
0.18, 0.0160695
0.2, 0.0198013
0.22, 0.0239095
0.24, 0.0283892
0.26, 0.0332352
0.28, 0.0384416
0.3, 0.0440025
0.32, 0.0499114
0.34, 0.0561613
0.36, 0.0627451
0.38, 0.0696552
0.4, 0.0768837
0.42, 0.0844223
0.44, 0.0922625
0.46, 0.100395
0.48, 0.108812
0.5, 0.117503
0.52, 0.126459
0.54, 0.135669
0.56, 0.145125
0.58, 0.154815
0.6, 0.16473
0.62, 0.174858
0.64, 0.18519
0.66, 0.195714
0.68, 0.206419
0.7, 0.217295
0.72, 0.228331
0.74, 0.239516
0.76, 0.250838
0.78, 0.262287
0.8, 0.273851
0.82, 0.28552
0.84, 0.297282
0.86, 0.309128
0.88, 0.321045
0.9, 0.333023
0.92, 0.345052
0.94, 0.357122
0.96, 0.369221
0.98, 0.38134
1, 0.393469
1.02, 0.405598
1.04, 0.417718
1.06, 0.429818
1.08, 0.44189
1.1, 0.453926
1.12, 0.465915
1.14, 0.47785
1.16, 0.489722
1.18, 0.501524
1.2, 0.513248
1.22, 0.524886
1.24, 0.536431
1.26, 0.547877
1.28, 0.559216
1.3, 0.570443
1.32, 0.581551
1.34, 0.592535
1.36, 0.603389
1.38, 0.614109
1.4, 0.624689
1.42, 0.635125
1.44, 0.645412
1.46, 0.655548
1.48, 0.665527
1.5, 0.675348
1.52, 0.685005
1.54, 0.694498
1.56, 0.703824
1.58, 0.712979
1.6, 0.721963
1.62, 0.730773
1.64, 0.739408
1.66, 0.747867
1.68, 0.75615
1.7, 0.764254
1.72, 0.77218
1.74, 0.779928
1.76, 0.787497
1.78, 0.794888
1.8, 0.802101
1.82, 0.809137
1.84, 0.815996
1.86, 0.82268
1.88, 0.829189
1.9, 0.835526
1.92, 0.84169
1.94, 0.847684
1.96, 0.85351
1.98, 0.85917
2, 0.864665
2.02, 0.869997
2.04, 0.87517
2.06, 0.880184
2.08, 0.885043
2.1, 0.889749
2.12, 0.894305
2.14, 0.898713
2.16, 0.902976
2.18, 0.907097
2.2, 0.911078
2.22, 0.914923
2.24, 0.918634
2.26, 0.922214
2.28, 0.925667
2.3, 0.928995
2.32, 0.9322
2.34, 0.935287
2.36, 0.938259
2.38, 0.941117
2.4, 0.943865
2.42, 0.946507
2.44, 0.949044
2.46, 0.951481
2.48, 0.95382
2.5, 0.956063
2.52, 0.958214
2.54, 0.960276
2.56, 0.962251
2.58, 0.964142
2.6, 0.965953
2.62, 0.967684
2.64, 0.96934
2.66, 0.970923
2.68, 0.972435
2.7, 0.973879
2.72, 0.975257
2.74, 0.976571
2.76, 0.977825
2.78, 0.97902
2.8, 0.980159
2.82, 0.981243
2.84, 0.982275
2.86, 0.983257
2.88, 0.984191
2.9, 0.985079
2.92, 0.985923
2.94, 0.986724
2.96, 0.987485
2.98, 0.988206
3, 0.988891
3.02, 0.98954
3.04, 0.990155
3.06, 0.990738
3.08, 0.991289
3.1, 0.991811
3.12, 0.992305
3.14, 0.992772
3.16, 0.993213
3.18, 0.99363
3.2, 0.994024
3.22, 0.994396
3.24, 0.994746
3.26, 0.995077
3.28, 0.995388
3.3, 0.995682
3.32, 0.995959
3.34, 0.996219
3.36, 0.996464
3.38, 0.996695
3.4, 0.996911
3.42, 0.997115
3.44, 0.997306
3.46, 0.997486
3.48, 0.997654
3.5, 0.997813
3.52, 0.997961
3.54, 0.9981
3.56, 0.99823
3.58, 0.998352
3.6, 0.998466
3.62, 0.998573
3.64, 0.998673
3.66, 0.998766
3.68, 0.998854
3.7, 0.998935
3.72, 0.999011
3.74, 0.999082
3.76, 0.999149
3.78, 0.999211
3.8, 0.999268
3.82, 0.999322
3.84, 0.999372
3.86, 0.999418
3.88, 0.999462
3.9, 0.999502
3.92, 0.99954
3.94, 0.999574
3.96, 0.999607
3.98, 0.999637
4, 0.999665
4.02, 0.99969
4.04, 0.999714
4.06, 0.999737
4.08, 0.999757
4.1, 0.999776
4.12, 0.999794
4.14, 0.99981
4.16, 0.999825
4.18, 0.999839
4.2, 0.999852
4.22, 0.999864
4.24, 0.999875
4.26, 0.999885
4.28, 0.999895
4.3, 0.999903
4.32, 0.999911
4.34, 0.999919
4.36, 0.999926
4.38, 0.999932
4.4, 0.999937
4.42, 0.999943
4.44, 0.999948
4.46, 0.999952
4.48, 0.999956
4.5, 0.99996
4.52, 0.999963
4.54, 0.999967
4.56, 0.999969
4.58, 0.999972
4.6, 0.999975
4.62, 0.999977
4.64, 0.999979
4.66, 0.999981
4.68, 0.999982
4.7, 0.999984
4.72, 0.999985
4.74, 0.999987
4.76, 0.999988
4.78, 0.999989
4.8, 0.99999
4.82, 0.999991
4.84, 0.999992
4.86, 0.999993
4.88, 0.999993
4.9, 0.999994
4.92, 0.999994
4.94, 0.999995
4.96, 0.999995
4.98, 0.999996
5, 0.999996
5.02, 0.999997
5.04, 0.999997
5.06, 0.999997
5.08, 0.999998
5.1, 0.999998
5.12, 0.999998
5.14, 0.999998
5.16, 0.999998
5.18, 0.999999
5.2, 0.999999
5.22, 0.999999
5.24, 0.999999
5.26, 0.999999
5.28, 0.999999
5.3, 0.999999
5.32, 0.999999
5.34, 0.999999
5.36, 0.999999
5.38, 0.999999
5.4, 1
5.42, 1
5.44, 1
5.46, 1
5.48, 1
5.5, 1
5.52, 1
5.54, 1
5.56, 1
5.58, 1
5.6, 1
5.62, 1
5.64, 1
5.66, 1
5.68, 1
5.7, 1
5.72, 1
5.74, 1
5.76, 1
5.78, 1
5.8, 1
5.82, 1
5.84, 1
5.86, 1
5.88, 1
5.9, 1
5.92, 1
5.94, 1
5.96, 1
5.98, 1
6, 1
6.02, 1
6.04, 1
6.06, 1
6.08, 1
6.1, 1
6.12, 1
6.14, 1
6.16, 1
6.18, 1
6.2, 1
6.22, 1
6.24, 1
6.26, 1
6.28, 1
6.3, 1
6.32, 1
6.34, 1
6.36, 1
6.38, 1
6.4, 1
6.42, 1
6.44, 1
6.46, 1
6.48, 1
6.5, 1
6.52, 1
6.54, 1
6.56, 1
6.58, 1
6.6, 1
6.62, 1
6.64, 1
6.66, 1
6.68, 1
6.7, 1
6.72, 1
6.74, 1
6.76, 1
6.78, 1
6.8, 1
6.82, 1
6.84, 1
6.86, 1
6.88, 1
6.9, 1
6.92, 1
6.94, 1
6.96, 1
6.98, 1
7, 1
7.02, 1
7.04, 1
7.06, 1
7.08, 1
7.1, 1
7.12, 1
7.14, 1
7.16, 1
7.18, 1
7.2, 1
7.22, 1
7.24, 1
7.26, 1
7.28, 1
7.3, 1
7.32, 1
7.34, 1
7.36, 1
7.38, 1
7.4, 1
7.42, 1
7.44, 1
7.46, 1
7.48, 1
7.5, 1
7.52, 1
7.54, 1
7.56, 1
7.58, 1
7.6, 1
7.62, 1
7.64, 1
7.66, 1
7.68, 1
7.7, 1
7.72, 1
7.74, 1
7.76, 1
7.78, 1
7.8, 1
7.82, 1
7.84, 1
7.86, 1
7.88, 1
7.9, 1
7.92, 1
7.94, 1
7.96, 1
7.98, 1
