0, 0
0, 0.357594
0.176777, 0.357594
0.176777, 0
0.176777, 0.150998
0.353553, 0.150998
0.353553, 0
0.353553, 0.12727
0.53033, 0.12727
0.53033, 0
0.53033, 0.102347
0.707107, 0.102347
0.707107, 0
0.707107, 0.0796305
0.883884, 0.0796305
0.883883, 0
0.883883, 0.0592224
1.06066, 0.0592224
1.06066, 0
1.06066, 0.0424285
1.23744, 0.0424285
1.23744, 0
1.23744, 0.0293849
1.41421, 0.0293849
1.41421, 0
1.41421, 0.0196825
1.59099, 0.0196825
1.59099, 0
1.59099, 0.0126992
1.76777, 0.0126992
1.76777, 0
1.76777, 0.00797268
1.94454, 0.00797268
1.94454, 0
1.94454, 0.00476748
2.12132, 0.00476748
2.12132, 0
2.12132, 0.00269288
2.2981, 0.00269288
2.2981, 0
2.2981, 0.00155573
2.47487, 0.00155573
2.47487, 0
2.47487, 0.000849809
2.65165, 0.000849809
2.65165, 0
2.65165, 0.000458696
2.82843, 0.000458696
2.82843, 0
2.82843, 0.00022586
3.0052, 0.00022586
3.0052, 0
3.0052, 0.000113366
3.18198, 0.000113366
3.18198, 0
3.18198, 6.19153e-005
3.35876, 6.19153e-005
3.35876, 0
3.35876, 2.57254e-005
3.53553, 2.57254e-005
3.53553, 0
3.53553, 1.13366e-005
3.71231, 1.13366e-005
3.71231, 0
3.71231, 3.92421e-006
3.88909, 3.92421e-006
3.88909, 0
3.88909, 4.36023e-007
4.06586, 4.36023e-007
4.06586, 0
4.06586, 1.30807e-006
4.24264, 1.30807e-006
4.24264, 0
4.24264, 8.72046e-007
4.41942, 8.72046e-007
4.41942, 0
4.41942, 4.36023e-007
4.59619, 4.36023e-007
4.59619, 0
4.59619, 4.36023e-007
4.77297, 4.36023e-007
4.77297, 0
4.77297, 0
4.94975, 0
4.94975, 0
4.94975, 0
5.12652, 0
5.12652, 0
5.12652, 0
5.3033, 0
5.3033, 0
5.3033, 0
5.48008, 0
5.39169, 0
