-2.0009, 3.16712e-005
-1.9909, 3.44576e-005
-1.98089, 3.74749e-005
-1.97089, 4.07408e-005
-1.96088, 4.42745e-005
-1.95088, 4.80963e-005
-1.94087, 5.22282e-005
-1.93087, 5.66935e-005
-1.92086, 6.15172e-005
-1.91086, 6.67258e-005
-1.90085, 7.23481e-005
-1.89085, 7.84142e-005
-1.88085, 8.49567e-005
-1.87084, 9.20101e-005
-1.86084, 9.96114e-005
-1.85083, 0.0001078
-1.84083, 0.000116617
-1.83082, 0.000126108
-1.82082, 0.000136319
-1.81081, 0.000147302
-1.80081, 0.000159109
-1.79081, 0.000171797
-1.7808, 0.000185427
-1.7708, 0.000200064
-1.76079, 0.000215773
-1.75079, 0.000232629
-1.74078, 0.000250707
-1.73078, 0.000270088
-1.72077, 0.000290857
-1.71077, 0.000313106
-1.70076, 0.000336929
-1.69076, 0.000362429
-1.68076, 0.000389712
-1.67075, 0.000418892
-1.66075, 0.000450087
-1.65074, 0.000483424
-1.64074, 0.000519035
-1.63073, 0.000557061
-1.62073, 0.000597649
-1.61072, 0.000640953
-1.60072, 0.000687138
-1.59072, 0.000736375
-1.58071, 0.000788846
-1.57071, 0.000844739
-1.5607, 0.000904255
-1.5507, 0.000967603
-1.54069, 0.001035
-1.53069, 0.00110669
-1.52068, 0.00118289
-1.51068, 0.00126387
-1.50067, 0.0013499
-1.49067, 0.00144124
-1.48067, 0.0015382
-1.47066, 0.00164106
-1.46066, 0.00175016
-1.45065, 0.00186581
-1.44065, 0.00198838
-1.43064, 0.00211821
-1.42064, 0.00225568
-1.41063, 0.00240118
-1.40063, 0.00255513
-1.39063, 0.00271794
-1.38062, 0.00289007
-1.37062, 0.00307196
-1.36061, 0.0032641
-1.35061, 0.00346697
-1.3406, 0.00368111
-1.3306, 0.00390703
-1.32059, 0.0041453
-1.31059, 0.00439649
-1.30058, 0.00466119
-1.29058, 0.00494002
-1.28058, 0.00523361
-1.27057, 0.00554262
-1.26057, 0.00586774
-1.25056, 0.00620966
-1.24056, 0.00656912
-1.23055, 0.00694685
-1.22055, 0.00734363
-1.21054, 0.00776025
-1.20054, 0.00819754
-1.19054, 0.00865632
-1.18053, 0.00913747
-1.17053, 0.00964187
-1.16052, 0.0101704
-1.15052, 0.0107241
-1.14051, 0.0113038
-1.13051, 0.0119106
-1.1205, 0.0125455
-1.1105, 0.0132094
-1.10049, 0.0139034
-1.09049, 0.0146287
-1.08049, 0.0153863
-1.07048, 0.0161774
-1.06048, 0.017003
-1.05047, 0.0178644
-1.04047, 0.0187628
-1.03046, 0.0196993
-1.02046, 0.0206752
-1.01045, 0.0216917
-1.00045, 0.0227501
-0.990445, 0.0238518
-0.980441, 0.0249979
-0.970436, 0.0261898
-0.960432, 0.0274289
-0.950427, 0.0287166
-0.940423, 0.030054
-0.930418, 0.0314428
-0.920414, 0.0328841
-0.910409, 0.0343795
-0.900405, 0.0359303
-0.8904, 0.037538
-0.880396, 0.0392039
-0.870391, 0.0409295
-0.860387, 0.0427162
-0.850382, 0.0445655
-0.840378, 0.0464787
-0.830373, 0.0484572
-0.820369, 0.0505026
-0.810364, 0.0526161
