0, -0.0164564, -5.18762
0.015625, -0.0164564, -5.18762
0.03125, -0.0650477, -10.3329
0.046875, -0.14355, -15.3965
0.0625, -0.248435, -20.3443
0.078125, -0.37528, -25.1495
0.09375, -0.519124, -29.7928
0.109375, -0.674719, -34.2632
0.125, -0.83696, -38.5567
0.140625, -1.00095, -42.6758
0.15625, -1.1623, -46.6277
0.171875, -1.31705, -50.4238
0.1875, -1.46173, -54.0786
0.203125, -1.59345, -57.6078
0.21875, -1.70974, -61.0293
0.234375, -1.80853, -64.3615
0.25, -1.88815, -67.6233
0.265625, -1.94722, -70.8346
0.28125, -1.98468, -74.015
0.296875, -1.99972, -77.1854
0.3125, -1.99178, -80.3666
0.328125, -1.9606, -83.58
0.34375, -1.90615, -86.8484
0.359375, -1.82874, -90.1954
0.375, -1.72906, -93.6456
0.390625, -1.60825, -97.2244
0.40625, -1.46804, -100.959
0.421875, -1.31081, -104.876
0.4375, -1.13981, -109.004
0.453125, -0.959263, -113.367
0.46875, -0.774546, -117.99
0.484375, -0.592185, -122.89
0.5, -0.419847, -128.076
0.515625, -0.266204, -133.547
0.53125, -0.140206, -139.285
0.546875, -0.0505832, -145.254
0.5625, -0.00483819, -151.404
0.578125, -0.00797307, -157.665
0.59375, -0.0619872, -163.959
0.609375, -0.165114, -170.208
0.625, -0.312151, -176.338
0.640625, -0.494852, -182.29
0.65625, -0.703054, -188.023
0.671875, -0.925475, -193.514
0.6875, -1.15075, -198.762
0.703125, -1.36789, -203.78
0.71875, -1.56663, -208.595
0.734375, -1.73747, -213.249
0.75, -1.87182, -217.789
0.765625, -1.96162, -222.277
0.78125, -1.99929, -226.784
0.796875, -1.97769, -231.397
0.8125, -1.89028, -236.227
0.828125, -1.73163, -241.412
0.84375, -1.49893, -247.133
0.859375, -1.195, -253.628
0.875, -0.834521, -261.209
0.890625, -0.455104, -270.248
0.90625, -0.133871, -281.115
0.921875, -0.000307004, -293.966
0.9375, -0.215986, -308.392
0.953125, -0.893392, -323.248
0.96875, -2.01013, -337.105
0.984375, -3.42806, -349.027
1, -4.99021, -358.813
1.01563, -6.58393, -366.71
1.03125, -8.14649, -373.097
1.04688, -9.64918, -378.323
1.0625, -11.082, -382.664
1.07813, -12.4441, -386.327
1.09375, -13.739, -389.463
1.10938, -14.9715, -392.185
1.125, -16.1471, -394.575
1.14063, -17.2708, -396.697
1.15625, -18.3474, -398.598
1.17188, -19.3811, -400.314
1.1875, -20.3757, -401.876
1.20313, -21.3345, -403.305
1.21875, -22.2605, -404.62
1.23438, -23.1563, -405.838
1.25, -24.0241, -406.968
1.26563, -24.866, -408.024
1.28125, -25.6839, -409.011
1.29688, -26.4793, -409.939
1.3125, -27.2538, -410.813
1.32813, -28.0086, -411.638
1.34375, -28.7449, -412.42
1.35938, -29.4638, -413.161
1.375, -30.1663, -413.866
1.39063, -30.8532, -414.538
1.40625, -31.5255, -415.179
1.42188, -32.1837, -415.791
1.4375, -32.8287, -416.378
1.45313, -33.461, -416.94
1.46875, -34.0813, -417.479
1.48438, -34.69, -417.997
1.5, -35.2877, -418.496
1.51563, -35.8749, -418.976
1.53125, -36.4519, -419.439
1.54688, -37.0193, -419.886
1.5625, -37.5773, -420.317
1.57813, -38.1263, -420.734
1.59375, -38.6667, -421.138
1.60938, -39.1988, -421.528
1.625, -39.7228, -421.907
1.64063, -40.2391, -422.274
1.65625, -40.7479, -422.63
1.67188, -41.2495, -422.975
1.6875, -41.7441, -423.311
1.70313, -42.2319, -423.637
1.71875, -42.7132, -423.954
1.73438, -43.188, -424.262
1.75, -43.6567, -424.562
1.76563, -44.1195, -424.855
1.78125, -44.5764, -425.14
1.79688, -45.0276, -425.417
1.8125, -45.4734, -425.688
1.82813, -45.9138, -425.952
1.84375, -46.349, -426.21
1.85938, -46.7791, -426.462
1.875, -47.2044, -426.708
1.89063, -47.6248, -426.948
1.90625, -48.0405, -427.183
1.92188, -48.4517, -427.412
1.9375, -48.8584, -427.636
1.95313, -49.2608, -427.856
1.96875, -49.6589, -428.071
1.98438, -50.0529, -428.281
2, -50.4428, -428.487
2.01563, -50.8288, -428.689
2.03125, -51.2109, -428.886
2.04688, -51.5893, -429.08
2.0625, -51.9639, -429.269
2.07813, -52.3349, -429.455
2.09375, -52.7024, -429.638
2.10938, -53.0663, -429.817
2.125, -53.4269, -429.992
2.14063, -53.7842, -430.165
2.15625, -54.1382, -430.334
2.17188, -54.489, -430.5
2.1875, -54.8367, -430.663
2.20313, -55.1813, -430.823
2.21875, -55.5229, -430.98
2.23438, -55.8615, -431.135
2.25, -56.1972, -431.287
2.26563, -56.5301, -431.436
2.28125, -56.8602, -431.582
2.29688, -57.1875, -431.727
2.3125, -57.5122, -431.869
2.32813, -57.8342, -432.008
2.34375, -58.1536, -432.145
2.35938, -58.4704, -432.28
2.375, -58.7848, -432.413
2.39063, -59.0966, -432.544
2.40625, -59.4061, -432.673
2.42188, -59.7131, -432.799
2.4375, -60.0178, -432.924
2.45313, -60.3202, -433.047
2.46875, -60.6203, -433.168
2.48438, -60.9182, -433.287
2.5, -61.2139, -433.405
2.51563, -61.5074, -433.52
2.53125, -61.7988, -433.634
2.54688, -62.0881, -433.747
2.5625, -62.3754, -433.857
2.57813, -62.6606, -433.966
2.59375, -62.9438, -434.074
2.60938, -63.225, -434.18
2.625, -63.5043, -434.285
2.64063, -63.7816, -434.388
2.65625, -64.0571, -434.49
2.67188, -64.3307, -434.59
2.6875, -64.6025, -434.689
2.70313, -64.8725, -434.787
2.71875, -65.1407, -434.883
2.73438, -65.4071, -434.978
2.75, -65.6718, -435.072
2.76563, -65.9348, -435.165
2.78125, -66.1961, -435.256
2.79688, -66.4557, -435.346
2.8125, -66.7137, -435.435
2.82813, -66.9701, -435.523
2.84375, -67.2249, -435.61
2.85938, -67.4781, -435.696
2.875, -67.7298, -435.781
2.89063, -67.9799, -435.865
2.90625, -68.2285, -435.947
2.92188, -68.4756, -436.029
2.9375, -68.7212, -436.11
2.95313, -68.9654, -436.19
2.96875, -69.2081, -436.268
2.98438, -69.4494, -436.346
3, -69.6893, -436.423
3.01563, -69.9278, -436.499
3.03125, -70.165, -436.574
3.04688, -70.4007, -436.649
3.0625, -70.6352, -436.722
3.07813, -70.8683, -436.795
3.09375, -71.1001, -436.867
3.10938, -71.3306, -436.938
3.125, -71.5599, -437.008
3.14063, -71.7879, -437.077
3.15625, -72.0146, -437.146
3.17188, -72.2401, -437.214
3.1875, -72.4644, -437.281
3.20313, -72.6874, -437.348
3.21875, -72.9093, -437.414
3.23438, -73.13, -437.479
3.25, -73.3496, -437.543
3.26563, -73.5679, -437.607
3.28125, -73.7852, -437.67
3.29688, -74.0013, -437.732
3.3125, -74.2163, -437.794
3.32813, -74.4302, -437.855
3.34375, -74.643, -437.915
3.35938, -74.8547, -437.975
3.375, -75.0654, -438.034
3.39063, -75.275, -438.093
3.40625, -75.4835, -438.151
3.42188, -75.691, -438.209
3.4375, -75.8975, -438.265
3.45313, -76.103, -438.322
3.46875, -76.3075, -438.378
3.48438, -76.5109, -438.433
3.5, -76.7134, -438.488
3.51563, -76.9149, -438.542
3.53125, -77.1155, -438.595
3.54688, -77.3151, -438.648
3.5625, -77.5137, -438.701
3.57813, -77.7115, -438.753
3.59375, -77.9082, -438.805
3.60938, -78.1041, -438.856
3.625, -78.2991, -438.907
3.64063, -78.4931, -438.957
3.65625, -78.6863, -439.007
3.67188, -78.8786, -439.056
3.6875, -79.07, -439.105
3.70313, -79.2605, -439.153
3.71875, -79.4502, -439.201
3.73438, -79.639, -439.249
3.75, -79.827, -439.296
3.76563, -80.0142, -439.343
3.78125, -80.2005, -439.389
3.79688, -80.386, -439.435
3.8125, -80.5707, -439.48
3.82813, -80.7546, -439.525
3.84375, -80.9377, -439.57
3.85938, -81.12, -439.614
3.875, -81.3015, -439.658
3.89063, -81.4822, -439.702
3.90625, -81.6622, -439.745
3.92188, -81.8414, -439.788
3.9375, -82.0198, -439.83
3.95313, -82.1975, -439.872
3.96875, -82.3745, -439.914
3.98438, -82.5507, -439.955
4, -82.7262, -439.996
4.01563, -82.901, -440.037
4.03125, -83.075, -440.077
4.04688, -83.2483, -440.117
4.0625, -83.421, -440.157
4.07813, -83.5929, -440.196
4.09375, -83.7641, -440.235
4.10938, -83.9346, -440.274
4.125, -84.1045, -440.312
4.14063, -84.2737, -440.35
4.15625, -84.4422, -440.388
4.17188, -84.61, -440.426
4.1875, -84.7772, -440.463
4.20313, -84.9437, -440.5
4.21875, -85.1096, -440.536
4.23438, -85.2749, -440.573
4.25, -85.4394, -440.609
4.26563, -85.6034, -440.645
4.28125, -85.7667, -440.68
4.29688, -85.9294, -440.715
4.3125, -86.0915, -440.75
4.32813, -86.253, -440.785
4.34375, -86.4138, -440.819
4.35938, -86.5741, -440.854
4.375, -86.7337, -440.888
4.39063, -86.8928, -440.921
4.40625, -87.0513, -440.955
4.42188, -87.2091, -440.988
4.4375, -87.3664, -441.021
4.45313, -87.5231, -441.053
4.46875, -87.6793, -441.086
4.48438, -87.8348, -441.118
4.5, -87.9898, -441.15
4.51563, -88.1443, -441.182
4.53125, -88.2982, -441.213
4.54688, -88.4515, -441.244
4.5625, -88.6043, -441.275
4.57813, -88.7565, -441.306
4.59375, -88.9082, -441.337
4.60938, -89.0594, -441.367
4.625, -89.21, -441.397
4.64063, -89.3601, -441.427
4.65625, -89.5097, -441.457
4.67188, -89.6588, -441.487
4.6875, -89.8073, -441.516
4.70313, -89.9553, -441.545
4.71875, -90.1028, -441.574
4.73438, -90.2498, -441.603
4.75, -90.3963, -441.631
4.76563, -90.5423, -441.66
4.78125, -90.6878, -441.688
4.79688, -90.8329, -441.716
4.8125, -90.9774, -441.743
4.82813, -91.1214, -441.771
4.84375, -91.265, -441.798
4.85938, -91.408, -441.826
4.875, -91.5506, -441.853
4.89063, -91.6928, -441.879
4.90625, -91.8344, -441.906
4.92188, -91.9756, -441.933
4.9375, -92.1163, -441.959
4.95313, -92.2566, -441.985
4.96875, -92.3964, -442.011
4.98438, -92.5358, -442.037
5, -92.6747, -442.062
5.01563, -92.8131, -442.088
5.03125, -92.9511, -442.113
5.04688, -93.0887, -442.138
5.0625, -93.2258, -442.163
5.07813, -93.3625, -442.188
5.09375, -93.4988, -442.213
5.10938, -93.6346, -442.237
5.125, -93.77, -442.262
5.14063, -93.905, -442.286
5.15625, -94.0395, -442.31
5.17188, -94.1737, -442.334
5.1875, -94.3074, -442.357
5.20313, -94.4407, -442.381
5.21875, -94.5736, -442.404
5.23438, -94.7061, -442.428
5.25, -94.8381, -442.451
5.26563, -94.9698, -442.474
5.28125, -95.1011, -442.497
5.29688, -95.2319, -442.52
5.3125, -95.3624, -442.542
5.32813, -95.4925, -442.565
5.34375, -95.6222, -442.587
5.35938, -95.7515, -442.609
5.375, -95.8804, -442.631
5.39063, -96.0089, -442.653
5.40625, -96.137, -442.675
5.42188, -96.2648, -442.697
5.4375, -96.3922, -442.718
5.45313, -96.5192, -442.739
5.46875, -96.6458, -442.761
5.48438, -96.7721, -442.782
5.5, -96.898, -442.803
5.51563, -97.0235, -442.824
5.53125, -97.1487, -442.845
5.54688, -97.2735, -442.865
5.5625, -97.3979, -442.886
5.57813, -97.522, -442.906
5.59375, -97.6458, -442.927
5.60938, -97.7691, -442.947
5.625, -97.8922, -442.967
5.64063, -98.0148, -442.987
5.65625, -98.1372, -443.007
5.67188, -98.2592, -443.026
5.6875, -98.3808, -443.046
5.70313, -98.5021, -443.066
5.71875, -98.623, -443.085
5.73438, -98.7437, -443.104
5.75, -98.864, -443.123
5.76563, -98.9839, -443.142
5.78125, -99.1035, -443.161
5.79688, -99.2228, -443.18
5.8125, -99.3418, -443.199
5.82813, -99.4604, -443.218
5.84375, -99.5787, -443.236
5.85938, -99.6967, -443.255
5.875, -99.8144, -443.273
5.89063, -99.9317, -443.291
5.90625, -100.049, -443.309
5.92188, -100.165, -443.328
5.9375, -100.282, -443.346
5.95313, -100.398, -443.363
5.96875, -100.514, -443.381
5.98438, -100.629, -443.399
6, -100.744, -443.416
6.01563, -100.859, -443.434
6.03125, -100.974, -443.451
6.04688, -101.088, -443.469
6.0625, -101.202, -443.486
6.07813, -101.316, -443.503
6.09375, -101.429, -443.52
6.10938, -101.542, -443.537
6.125, -101.655, -443.554
6.14063, -101.767, -443.57
6.15625, -101.879, -443.587
6.17188, -101.991, -443.604
6.1875, -102.103, -443.62
6.20313, -102.214, -443.637
6.21875, -102.325, -443.653
6.23438, -102.436, -443.669
6.25, -102.547, -443.685
6.26563, -102.657, -443.701
6.28125, -102.767, -443.717
6.29688, -102.876, -443.733
6.3125, -102.986, -443.749
6.32813, -103.095, -443.765
6.34375, -103.204, -443.781
6.35938, -103.312, -443.796
6.375, -103.42, -443.812
6.39063, -103.528, -443.827
6.40625, -103.636, -443.843
6.42188, -103.744, -443.858
6.4375, -103.851, -443.873
6.45313, -103.958, -443.888
6.46875, -104.064, -443.903
6.48438, -104.171, -443.918
6.5, -104.277, -443.933
6.51563, -104.383, -443.948
6.53125, -104.488, -443.963
6.54688, -104.594, -443.977
6.5625, -104.699, -443.992
6.57813, -104.804, -444.007
6.59375, -104.908, -444.021
6.60938, -105.013, -444.036
6.625, -105.117, -444.05
6.64063, -105.221, -444.064
6.65625, -105.324, -444.078
6.67188, -105.428, -444.093
6.6875, -105.531, -444.107
6.70313, -105.634, -444.121
6.71875, -105.736, -444.135
6.73438, -105.839, -444.148
6.75, -105.941, -444.162
